ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.42,476.2911,492.54556600000006,520.2171679999999,507.93675400000006,523.999778,8.34208,9.82079,8.33331,9.1701,9.00419,10.45984,8.72693,9.60729,9.3078,7.42375,6.649019999999999,6.8516900000000005,10.10135,10.10603,10.14182,19.0,7.0,3.0,6.42218,9.40492,4.85879,936.0,31.000000000000004,19.0,12.000000000000002,5.0,6.000000000000001,10.65566,11.59162,8.67953,9.68037,182.0,26.0,2,3,1,2,1,2,1,2,2,2,2,1,5,2,3,2,2,1,3,2,2,3,1,3,1,2,2,2,1,2,3,2,4,1,2,2,2,2,1,3,2,2,1,1,2,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,3,2,2,2,3,2,2,1,2,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,3,3,4,4,4,4,4,5,5,5,3,1,1,2,5,1,1,1,2,1,1,2,3,2,3,3,1,5,1,1,1,1,3,3,3,3,2,2,3,3,3,2,2,3,1,3,1,3,1,3,2,3,2,3,2,3,1,3,2,2,2,2,2,1,2,3,1,2,3,3,3,3,2,4,4,3,3,4,3,4,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,3,1,2,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2
9.5,522.058654,559.3940879999999,540.566748,576.949752,577.739346,9.51164,9.15299,9.528710000000002,9.56347,10.98651,9.38515,7.84162,8.94299,8.92588,14.774559999999997,15.01872,15.91536,10.445390000000002,10.83953,7.8339,19.0,7.0,3.0,6.42218,9.40492,4.85879,936.0,31.000000000000004,19.0,12.000000000000002,5.0,6.000000000000001,10.65566,11.59162,8.67953,9.68037,182.0,26.0,2,3,1,2,1,2,1,1,2,1,2,2,3,3,4,2,2,1,2,2,2,1,2,2,2,1,1,2,2,3,3,2,3,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,3,4,4,2,1,2,1,1,2,1,1,1,1,1,1,1,3,3,4,4,4,4,4,5,5,5,3,1,1,2,5,1,1,1,2,1,1,2,3,2,3,3,1,5,1,1,1,1,3,3,3,3,2,2,3,3,3,2,2,3,1,3,1,3,1,3,2,3,2,3,2,3,1,3,2,2,2,2,2,1,2,3,1,2,3,3,3,3,2,4,4,3,3,4,3,4,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,3,1,2,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2
9.58,335.89250400000003,311.48866200000003,307.885668,285.358178,310.699352,8.34208,10.82106,9.264140000000001,7.07874,9.89746,8.58785,7.19857,10.25608,9.56728,10.77067,10.9917,10.87826,9.0796,12.13203,10.8815,20.0,9.0,9.0,6.06469,6.253750000000001,9.92826,1040.0,23.000000000000004,10.0,10.0,6.0,6.000000000000001,7.32427,9.42597,8.67953,8.54995,182.0,52.0,1,1,3,1,1,1,1,1,1,2,2,2,4,3,3,2,2,2,2,1,1,1,1,3,1,1,3,2,2,3,3,1,1,2,2,1,1,2,3,2,1,2,1,1,1,6,1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,3,1,1,4,3,2,3,4,1,1,2,2,1,1,1,1,1,1,2,2,2,3,4,4,3,4,5,5,2,1,2,2,5,1,2,1,2,1,1,1,3,3,1,2,1,4,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,2,3,2,1,3,2,4,3,2,3,4,3,2,1,1,2,1,1,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,3,3,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,3,3,2,4,1,2,2,3,1,3,3,3,2,2,1,1,1,1,2,2,2,3,2,2,2
9.83,483.5230479999999,449.90350000000007,478.618512,424.993818,479.649216,7.68647,9.82079,8.65929,10.66007,9.00419,9.38515,7.84162,9.915260000000002,9.65449,8.48851,9.62426,9.00134,10.445390000000002,12.13203,7.40977,20.0,9.0,9.0,6.06469,6.253750000000001,9.92826,1040.0,23.000000000000004,10.0,10.0,6.0,6.000000000000001,7.32427,9.42597,8.67953,8.54995,182.0,52.0,1,3,4,1,2,1,1,2,1,2,2,1,4,3,1,1,1,1,2,4,2,4,1,3,1,2,1,2,2,3,2,1,1,2,2,1,1,2,2,2,2,4,1,1,1,5,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,3,4,2,1,3,4,1,1,2,2,1,1,1,1,1,1,2,2,2,3,4,4,3,4,5,5,2,1,2,2,5,1,2,1,2,1,1,1,3,3,1,2,1,4,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,2,3,2,1,3,2,4,3,2,3,4,3,2,1,1,2,1,1,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,3,3,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,3,3,2,4,1,2,2,3,1,3,3,3,2,2,1,1,1,1,2,2,2,3,2,2,2
9.92,445.4004779999999,461.69413,469.065806,433.479094,435.81518,12.60945,12.852619999999998,7.1104,13.33453,9.89746,9.86291,9.399640000000002,9.915260000000002,9.65449,10.77067,10.9917,10.87826,8.72843,9.52493,8.67085,20.0,9.0,9.0,6.06469,6.253750000000001,9.92826,1040.0,23.000000000000004,10.0,10.0,6.0,6.000000000000001,7.32427,9.42597,8.67953,8.54995,182.0,52.0,1,2,4,1,1,1,1,1,1,2,2,2,5,1,3,2,2,1,2,3,3,3,1,1,1,3,1,2,2,2,3,1,2,1,2,2,2,2,1,2,2,2,1,1,1,5,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,1,2,2,2,2,3,4,1,1,2,2,1,1,1,1,1,1,2,2,2,3,4,4,3,4,5,5,2,1,2,2,5,1,2,1,2,1,1,1,3,3,1,2,1,4,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,2,3,2,1,3,2,4,3,2,3,4,3,2,1,1,2,1,1,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,3,3,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,3,3,2,4,1,2,2,3,1,3,3,3,2,2,1,1,1,1,2,2,2,3,2,2,2
9.67,493.67050800000004,503.09019,518.225354,513.6214899999999,527.6036099999999,9.00789,9.82079,12.567489999999998,9.56347,15.04369,11.92201,9.399640000000002,11.743920000000001,13.04932,10.26741,11.55635,10.87826,10.801940000000002,7.35062,13.71967,20.0,9.0,9.0,6.06469,6.253750000000001,9.92826,1040.0,23.000000000000004,10.0,10.0,6.0,6.000000000000001,7.32427,9.42597,8.67953,8.54995,182.0,52.0,1,3,2,1,1,1,1,2,1,2,2,2,5,4,4,2,2,1,2,1,1,4,2,2,1,1,1,1,1,2,3,2,2,1,2,2,2,2,1,2,1,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,1,2,2,1,4,2,1,3,4,1,1,2,2,1,1,1,1,1,1,2,2,2,3,4,4,3,4,5,5,2,1,2,2,5,1,2,1,2,1,1,1,3,3,1,2,1,4,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,2,3,2,1,3,2,4,3,2,3,4,3,2,1,1,2,1,1,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,3,3,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,3,3,2,4,1,2,2,3,1,3,3,3,2,2,1,1,1,1,2,2,2,3,2,2,2
9.5,468.757598,428.435992,467.82612,426.70478600000007,447.53944200000007,7.453760000000001,7.55475,8.39863,7.79944,12.18062,6.88069,8.1368,10.54337,10.72985,8.91792,12.25036,10.3576,9.0796,12.13203,9.8488,20.0,9.0,9.0,6.06469,6.253750000000001,9.92826,1040.0,23.000000000000004,10.0,10.0,6.0,6.000000000000001,7.32427,9.42597,8.67953,8.54995,182.0,52.0,2,3,1,1,1,2,2,1,1,2,2,2,5,3,1,1,1,1,4,3,4,4,2,3,2,2,2,1,3,3,2,1,1,1,2,2,2,2,1,1,2,4,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,3,1,2,4,3,2,3,4,1,1,2,2,1,1,1,1,1,1,2,2,2,3,4,4,3,4,5,5,2,1,2,2,5,1,2,1,2,1,1,1,3,3,1,2,1,4,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,2,3,2,1,3,2,4,3,2,3,4,3,2,1,1,2,1,1,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,3,3,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,3,3,2,4,1,2,2,3,1,3,3,3,2,2,1,1,1,1,2,2,2,3,2,2,2
10.25,405.903268,405.029098,390.232972,409.321748,387.668908,9.79644,10.82106,5.90639,13.33453,9.00419,11.92201,8.72693,9.47961,9.09859,10.26741,13.20593,11.47732,12.12899,12.13203,8.45942,20.0,9.0,9.0,6.06469,6.253750000000001,9.92826,1040.0,23.000000000000004,10.0,10.0,6.0,6.000000000000001,7.32427,9.42597,8.67953,8.54995,182.0,52.0,2,2,2,1,1,2,1,2,2,2,2,2,5,1,1,2,1,1,1,1,1,4,2,2,1,3,1,2,1,2,2,1,1,2,2,1,1,2,3,2,3,2,1,1,1,6,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1,1,2,4,3,2,3,4,1,1,2,2,1,1,1,1,1,1,2,2,2,3,4,4,3,4,5,5,2,1,2,2,5,1,2,1,2,1,1,1,3,3,1,2,1,4,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,2,3,2,1,3,2,4,3,2,3,4,3,2,1,1,2,1,1,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,3,3,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,3,3,2,4,1,2,2,3,1,3,3,3,2,2,1,1,1,1,2,2,2,3,2,2,2
10.33,418.843838,416.07136,432.872784,429.013892,428.638432,7.68647,9.15299,9.528710000000002,10.0428,12.18062,8.40525,8.1368,7.542070000000001,6.33435,9.35253,8.81024,9.00134,10.445390000000002,12.13203,8.45942,20.0,9.0,9.0,6.06469,6.253750000000001,9.92826,1040.0,23.000000000000004,10.0,10.0,6.0,6.000000000000001,7.32427,9.42597,8.67953,8.54995,182.0,52.0,2,2,1,1,2,1,1,1,2,2,2,2,5,3,2,2,2,1,2,2,2,3,1,3,2,1,1,1,2,3,3,1,1,1,2,2,2,2,1,2,2,4,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,4,5,2,3,4,1,1,2,2,1,1,1,1,1,1,2,2,2,3,4,4,3,4,5,5,2,1,2,2,5,1,2,1,2,1,1,1,3,3,1,2,1,4,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,2,3,2,1,3,2,4,3,2,3,4,3,2,1,1,2,1,1,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,3,3,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,3,3,2,4,1,2,2,3,1,3,3,3,2,2,1,1,1,1,2,2,2,3,2,2,2
9.83,472.799648,479.731822,501.597642,506.7535059999999,523.504248,6.647640000000001,7.55475,9.528710000000002,7.07874,10.528729999999998,5.77543,7.19857,10.54337,9.99175,8.05673,10.50035,9.2165,9.0796,7.91212,6.18279,50.0,7.0,7.0,6.7138599999999995,10.04546,12.9615,830.66667,18.0,27.0,27.0,4.0,4.0,13.34977,13.6815,13.241339999999997,10.90415,166.13333,166.13333,1,3,1,1,1,1,2,1,2,1,1,1,5,3,3,2,1,1,4,4,3,4,1,3,2,1,3,2,3,3,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,3,4,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,5,3,5,5,3,4,4,5,2,1,2,2,3,1,2,1,1,1,1,1,3,2,1,1,1,4,1,2,1,2,3,3,3,3,2,3,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1
10.33,643.566512,638.294628,681.492722,667.1016440000001,683.35953,11.61875,9.82079,10.28695,8.83577,9.89746,8.58785,10.28978,8.54792,7.92896,7.16522,8.40746,7.714189999999999,11.18387,10.10603,6.9618,50.0,7.0,7.0,6.7138599999999995,10.04546,12.9615,830.66667,18.0,27.0,27.0,4.0,4.0,13.34977,13.6815,13.241339999999997,10.90415,166.13333,166.13333,2,5,2,1,1,2,1,2,1,1,2,2,5,4,4,2,2,1,2,2,4,4,1,1,1,1,2,2,2,1,3,1,1,1,2,2,2,2,2,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,3,2,3,2,2,2,2,1,3,4,3,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,5,3,5,5,3,4,4,5,2,1,2,2,3,1,2,1,1,1,1,1,3,2,1,1,1,4,1,2,1,2,3,3,3,3,2,3,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1
9.5,511.54879,503.2628040000001,544.484896,504.11113600000016,539.94547,10.12086,10.82106,9.03816,9.56347,9.30655,11.30153,7.19857,10.54337,10.34719,7.16522,8.81024,7.93271,11.61328,8.994789999999998,8.67085,50.0,7.0,7.0,6.7138599999999995,10.04546,12.9615,830.66667,18.0,27.0,27.0,4.0,4.0,13.34977,13.6815,13.241339999999997,10.90415,166.13333,166.13333,2,3,1,1,1,1,1,1,2,1,1,1,5,3,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,3,3,1,1,1,2,2,2,2,1,2,2,1,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,4,3,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,5,3,5,5,3,4,4,5,2,1,2,2,3,1,2,1,1,1,1,1,3,2,1,1,1,4,1,2,1,2,3,3,3,3,2,3,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1
9.92,471.883088,464.844404,497.16369800000007,437.135556,465.700146,8.55821,3.2450599999999996,8.49098,5.25253,9.60657,6.88069,8.1368,8.94299,9.3078,6.169950000000001,7.57471,6.78757,9.761769999999999,10.10603,8.04235,50.0,7.0,7.0,6.7138599999999995,10.04546,12.9615,830.66667,18.0,27.0,27.0,4.0,4.0,13.34977,13.6815,13.241339999999997,10.90415,166.13333,166.13333,2,2,1,1,1,1,1,1,2,1,2,2,5,3,3,3,3,2,4,3,4,3,1,2,3,2,3,2,3,3,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,1,3,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,5,3,5,5,3,4,4,5,2,1,2,2,3,1,2,1,1,1,1,1,3,2,1,1,1,4,1,2,1,2,3,3,3,3,2,3,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1
10.25,598.245118,550.3814580000001,605.581614,571.0180579999999,590.627128,9.00789,10.82106,9.85265,8.28542,9.60657,9.38515,9.0457,12.298249999999998,10.72985,10.77067,11.55635,11.16498,10.801940000000002,10.83953,9.10865,50.0,7.0,7.0,6.7138599999999995,10.04546,12.9615,830.66667,18.0,27.0,27.0,4.0,4.0,13.34977,13.6815,13.241339999999997,10.90415,166.13333,166.13333,2,4,2,1,1,1,1,1,2,2,2,1,5,3,3,3,2,1,3,2,4,3,2,2,1,1,2,2,2,2,3,2,1,1,2,1,2,2,1,2,1,3,1,1,1,5,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,4,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,5,3,5,5,3,4,4,5,2,1,2,2,3,1,2,1,1,1,1,1,3,2,1,1,1,4,1,2,1,2,3,3,3,3,2,3,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1
9.75,541.06924,551.6001279999999,546.50776,549.8004960000001,548.9414119999999,9.51164,12.852619999999998,8.43976,8.83577,8.31437,6.51822,9.0457,9.60729,8.92588,9.79887,12.25036,10.87826,12.12899,10.83953,8.45942,50.0,7.0,7.0,6.7138599999999995,10.04546,12.9615,830.66667,18.0,27.0,27.0,4.0,4.0,13.34977,13.6815,13.241339999999997,10.90415,166.13333,166.13333,1,3,2,1,1,1,1,1,2,1,2,2,5,4,3,2,1,1,4,1,3,4,1,2,1,2,2,2,3,2,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,4,3,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,5,3,5,5,3,4,4,5,2,1,2,2,3,1,2,1,1,1,1,1,3,2,1,1,1,4,1,2,1,2,3,3,3,3,2,3,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1
9.75,405.362608,398.321922,408.6384100000001,431.353096,414.427762,9.25019,12.852619999999998,9.264140000000001,10.66007,9.60657,9.86291,8.1368,9.915260000000002,9.99175,10.77067,12.25036,11.47732,10.10135,12.13203,9.34052,50.0,7.0,7.0,6.7138599999999995,10.04546,12.9615,830.66667,18.0,27.0,27.0,4.0,4.0,13.34977,13.6815,13.241339999999997,10.90415,166.13333,166.13333,1,2,1,1,1,1,2,1,2,1,2,2,5,3,2,2,2,1,2,2,2,2,3,2,1,1,1,2,2,3,3,1,1,1,2,2,2,2,1,2,1,3,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,4,3,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,5,3,5,5,3,4,4,5,2,1,2,2,3,1,2,1,1,1,1,1,3,2,1,1,1,4,1,2,1,2,3,3,3,3,2,3,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1
10.17,599.306018,574.2737020000001,641.285736,596.03265,603.124528,8.77882,12.852619999999998,10.965,8.83577,13.15938,11.30153,10.90567,10.54337,11.17158,6.169950000000001,9.21443,7.714189999999999,10.445390000000002,10.10603,8.04235,50.0,7.0,7.0,6.7138599999999995,10.04546,12.9615,830.66667,18.0,27.0,27.0,4.0,4.0,13.34977,13.6815,13.241339999999997,10.90415,166.13333,166.13333,1,4,3,2,1,1,1,1,2,1,1,1,5,3,3,2,2,1,2,2,3,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,3,2,2,2,1,3,4,3,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,5,3,5,5,3,4,4,5,2,1,2,2,3,1,2,1,1,1,1,1,3,2,1,1,1,4,1,2,1,2,3,3,3,3,2,3,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,1,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1
