ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
9.5,632.783978,622.613688,604.307976,619.77788,613.102734,8.77882,8.23773,8.65929,8.83577,10.98651,6.971750000000001,9.399640000000002,9.915260000000002,9.99175,8.48851,9.62426,9.00134,10.445390000000002,9.52493,9.10865,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,5,2,1,2,2,2,1,2,1,2,2,5,1,3,1,1,1,2,4,4,3,1,2,2,2,2,2,3,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
10.17,589.845748,608.5660519999999,587.5138199999999,602.548762,577.817232,12.60945,6.61933,8.183980000000004,6.90346,10.21804,10.83607,13.45388,13.04647,12.27791,9.79887,12.25036,10.87826,11.61328,12.13203,10.14182,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,4,3,1,1,1,2,1,2,1,1,2,5,1,3,1,2,1,2,4,3,3,3,1,3,2,3,2,1,1,3,1,1,1,2,2,2,2,1,2,1,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
10.25,552.7491980000001,551.2873480000001,522.2641600000001,554.7273159999999,561.29955,9.51164,9.15299,10.965,9.56347,9.30655,7.865749999999999,7.84162,9.915260000000002,9.99175,6.686340000000001,7.57471,7.029620000000001,10.445390000000002,12.13203,8.2504,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,4,3,1,2,2,2,1,2,1,2,1,5,4,3,1,1,1,3,1,1,4,1,2,2,1,1,2,3,3,2,1,1,1,2,2,2,2,1,3,1,1,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,4,3,2,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
9.92,578.4522979999999,578.9940819999999,571.0404080000001,588.637354,617.1945720000001,6.93942,7.87932,8.540190000000003,7.8348,9.60657,7.30132,9.399640000000002,10.54337,11.17158,9.35253,8.81024,9.00134,10.801940000000002,10.83953,10.8815,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,4,1,1,2,2,2,1,2,1,1,1,4,3,2,1,1,1,3,4,3,2,1,3,2,2,2,2,3,2,2,1,1,1,2,2,2,2,2,3,1,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,1,1,4,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
9.75,476.77446,484.974994,486.830232,470.7597080000001,494.518938,10.50352,12.852619999999998,12.567489999999998,13.33453,10.57259,9.86291,7.84162,10.22238,9.65449,9.79887,12.25036,10.87826,10.801940000000002,7.35062,8.45942,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,3,3,1,1,1,1,1,2,1,1,1,5,2,2,3,3,1,3,2,2,2,2,1,1,1,1,2,2,3,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,4,3,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
10.08,405.618688,397.0398100000001,398.007424,423.4615299999999,399.829192,10.50352,7.87932,7.37578,9.56347,5.92238,7.495559999999999,6.83123,9.29058,8.47905,7.183,10.04897,8.65916,9.761769999999999,12.13203,7.62363,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,2,3,1,1,1,1,1,2,1,2,2,2,1,1,1,1,4,4,3,2,3,1,1,2,3,1,3,3,3,3,1,1,1,2,1,2,2,2,3,3,1,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,1,3,4,4,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
9.75,537.494472,513.666976,554.6436600000001,539.2983820000001,547.302542,8.77882,10.82106,10.965,10.44054,9.30655,10.14141,9.399640000000002,11.286419999999998,10.72985,7.16522,9.21443,8.14839,9.761769999999999,6.27013,8.2504,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,3,3,1,1,1,1,1,2,1,1,1,4,4,4,2,3,1,1,1,2,1,1,2,1,1,1,2,2,2,3,1,1,1,2,2,2,2,2,2,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,4,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
9.5,547.472112,551.651308,553.298262,546.563312,556.015128,8.55821,10.82106,12.567489999999998,10.66007,10.57259,9.86291,8.428240000000002,12.298249999999998,12.27791,8.05673,9.62426,8.78784,11.61328,8.994789999999998,8.04235,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,3,1,1,1,1,2,1,1,1,1,2,5,3,3,2,2,1,2,2,2,3,2,2,1,1,1,2,2,2,3,1,1,1,2,2,2,2,2,2,1,2,1,1,1,6,1,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,2,3,4,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
9.42,576.8790300000001,582.236796,596.747936,576.434174,586.19737,7.68647,10.82106,12.567489999999998,8.54449,10.21804,8.40525,7.532170000000001,8.08848,7.92896,9.35253,12.25036,10.61066,13.91988,12.13203,9.34052,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,4,1,2,1,1,2,1,2,2,2,2,5,3,3,2,2,1,4,3,4,3,1,3,1,1,2,2,2,3,2,1,1,1,2,2,2,2,1,1,1,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,3,2,1,1,1,1,2,4,3,2,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
9.92,579.177856,591.079778,584.606444,589.395738,594.6570760000001,6.93942,8.23773,8.8384,7.63232,9.60657,8.58785,6.42311,10.89263,11.17158,11.33758,11.55635,11.47732,13.91988,12.13203,10.8815,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,1,4,2,1,1,1,1,1,2,2,1,2,5,2,3,1,2,2,2,2,3,2,1,3,2,2,2,2,2,3,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
9.42,508.370366,545.986632,543.760642,544.443752,550.287644,8.34208,9.82079,12.567489999999998,10.66007,9.89746,3.9678800000000005,4.58611,10.89263,10.72985,7.16522,8.40746,7.714189999999999,9.761769999999999,7.91212,9.10865,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,10.35049,13.6815,9.82876,10.27928,133.6,44.53333,2,3,1,1,1,1,2,2,2,1,2,2,4,3,2,1,1,1,4,4,2,4,1,3,1,1,1,2,3,3,2,1,1,1,2,2,2,2,1,2,2,3,2,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,2,2,1,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2
9.5,652.7490019999999,624.531804,625.516008,624.4260059999999,629.910788,7.20676,8.23773,9.85265,8.54449,11.50099,10.14141,8.428240000000002,9.915260000000002,10.72985,9.79887,10.04897,9.88273,11.18387,10.83953,9.58447,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,9.13986,13.6815,11.82034,15.07968,133.6,89.06667,1,5,1,2,1,2,1,1,2,1,2,2,5,3,4,2,2,1,2,2,2,1,1,3,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,2,2,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,1,1,2,2,2,3,2,3,3,3,3,2,2,3,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,3,2,3,1,3,3,3,3,3,2,4,3,4,2,4,4,1,1,1,1,1,3,3,4,2,4,2,1,1,1,1,4,4,1,2,2,2,3,2,2,3,2,2,4,4,3,1,1,1,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,1,1,3,3,3,1,1,1,2,1,5,3,1,1,1
9.42,532.4404480000001,544.224222,542.2678880000001,538.185694,558.733318,8.12699,7.87932,8.8384,7.63232,10.21804,8.40525,6.83123,10.89263,11.29456,8.05673,9.21443,8.57506,10.801940000000002,10.83953,8.67085,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,9.13986,13.6815,11.82034,15.07968,133.6,89.06667,1,3,3,1,1,1,1,1,2,1,1,2,4,3,2,2,2,2,3,2,1,1,1,3,2,2,2,2,2,3,3,1,1,1,2,2,2,2,1,1,1,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,2,3,2,3,3,3,3,2,2,3,1,2,3,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,3,2,3,1,3,3,3,3,3,2,4,3,4,2,4,4,1,1,1,1,1,3,3,4,2,4,2,1,1,1,1,4,4,1,2,2,2,3,2,2,3,2,2,4,4,3,1,1,1,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,1,1,3,3,3,1,1,1,2,1,5,3,1,1,1
9.92,594.863474,565.9532040000001,640.243592,600.138262,615.858156,10.50352,10.82106,12.567489999999998,10.66007,13.15938,9.38515,9.399640000000002,10.54337,9.99175,8.05673,8.81024,8.36223,10.445390000000002,10.83953,6.9618,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,9.13986,13.6815,11.82034,15.07968,133.6,89.06667,1,4,1,1,1,2,1,2,1,1,2,2,5,3,3,2,1,1,2,2,3,2,1,1,1,1,1,1,2,2,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,4,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,1,1,2,2,2,3,2,3,3,3,3,2,2,3,1,2,3,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,3,2,3,1,3,3,3,3,3,2,4,3,4,2,4,4,1,1,1,1,1,3,3,4,2,4,2,1,1,1,1,4,4,1,2,2,2,3,2,2,3,2,2,4,4,3,1,1,1,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,1,1,3,3,3,1,1,1,2,1,5,3,1,1,1
9.83,558.162288,533.3023900000001,554.90979,541.175526,562.5834619999999,9.79644,10.82106,12.567489999999998,8.54449,15.04369,9.38515,9.0457,10.89263,10.72985,9.79887,13.20593,11.16498,11.61328,9.52493,13.71967,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,9.13986,13.6815,11.82034,15.07968,133.6,89.06667,1,4,1,1,1,2,2,1,1,1,1,2,5,3,4,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,3,1,1,1,2,1,2,2,1,2,1,2,1,1,1,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,2,3,2,3,3,3,3,2,2,3,1,2,3,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,3,2,3,1,3,3,3,3,3,2,4,3,4,2,4,4,1,1,1,1,1,3,3,4,2,4,2,1,1,1,1,4,4,1,2,2,2,3,2,2,3,2,2,4,4,3,1,1,1,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,1,1,3,3,3,1,1,1,2,1,5,3,1,1,1
10.08,642.8219339999999,626.575622,653.753976,647.738024,699.43851,7.90958,8.23773,10.28695,7.07874,11.50099,9.86291,9.8041,14.509190000000002,12.27791,6.686340000000001,2.85854,5.32476,10.445390000000002,7.91212,8.45942,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,9.13986,13.6815,11.82034,15.07968,133.6,89.06667,1,5,2,1,1,2,2,1,2,1,1,1,5,3,3,2,1,1,4,1,4,1,2,3,2,1,3,2,2,2,3,1,1,1,2,2,2,2,1,2,2,1,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,3,3,2,2,2,4,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,2,3,2,3,3,3,3,2,2,3,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,3,2,3,1,3,3,3,3,3,2,4,3,4,2,4,4,1,1,1,1,1,3,3,4,2,4,2,1,1,1,1,4,4,1,2,2,2,3,2,2,3,2,2,4,4,3,1,1,1,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,1,1,3,3,3,1,1,1,2,1,5,3,1,1,1
10.0,535.841772,535.079438,527.299896,531.449218,524.0607400000001,8.34208,7.87932,10.965,7.63232,10.98651,5.76631,4.58611,9.29058,7.92896,6.686340000000001,9.21443,7.93271,10.445390000000002,7.91212,9.34052,171.0,33.0,29.000000000000004,5.59729,9.72437,6.18536,779.33333,2.0,29.0,29.000000000000004,0.0,0.0,9.13986,13.6815,11.82034,15.07968,133.6,89.06667,1,3,1,1,2,1,2,1,2,1,1,1,5,3,3,1,1,1,2,3,2,4,1,3,2,1,2,2,3,3,3,1,1,1,2,2,2,2,1,3,2,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,1,3,2,1,1,1,1,2,1,1,4,1,1,1,1,1,2,3,3,4,4,4,5,5,5,3,1,1,2,5,1,2,1,2,1,1,1,3,2,3,3,1,2,1,2,2,2,3,2,3,3,3,3,2,2,3,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,3,2,3,1,3,3,3,3,3,2,4,3,4,2,4,4,1,1,1,1,1,3,3,4,2,4,2,1,1,1,1,4,4,1,2,2,2,3,2,2,3,2,2,4,4,3,1,1,1,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,1,1,3,3,3,1,1,1,2,1,5,3,1,1,1
