ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.25,608.2983240000001,569.736168,618.3627819999999,587.5575799999999,647.5584839999999,14.77909,9.82079,9.03816,10.0428,10.57259,8.58785,8.1368,9.29058,8.92588,9.35253,11.55635,10.3576,11.61328,10.83953,9.10865,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,2,4,2,1,1,1,1,1,2,2,1,2,5,3,2,2,1,1,2,2,4,3,3,1,1,2,1,2,2,3,3,1,1,1,2,2,2,2,2,2,2,3,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,4,3,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
10.25,589.3494039999999,573.4462980000001,603.7230239999999,614.678218,625.1105,8.55821,7.87932,10.965,9.56347,7.86603,10.14141,10.28978,10.892629999999999,10.72985,8.48851,9.21443,8.78784,12.79881,12.13203,8.04235,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,2,4,2,1,1,2,2,2,2,1,2,2,5,3,4,1,1,1,2,1,1,4,2,2,2,1,1,3,2,1,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,3,4,3,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
9.58,573.88729,561.37379,597.22596,575.52454,570.1885100000001,14.77909,9.15299,9.03816,10.0428,9.89746,9.86291,8.1368,11.09866,9.99407,11.33758,10.9917,11.16498,13.91988,7.91212,9.34052,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,2,4,2,1,1,2,2,2,1,1,1,1,5,1,3,2,2,1,1,1,4,2,1,1,2,2,1,2,2,3,3,1,1,1,2,1,2,2,1,2,1,4,1,1,1,6,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,2,2,4,2,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
9.75,641.386762,635.913186,646.207842,632.8373660000001,688.9126359999999,8.12699,12.852619999999998,12.567489999999998,13.33453,9.00419,12.86202,11.76022,12.210060000000002,12.19187,8.48851,10.04897,9.2165,12.79881,10.83953,8.88647,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,1,5,2,1,1,2,1,1,2,1,2,2,5,3,3,2,2,1,1,1,2,1,2,3,1,1,1,2,1,1,3,1,1,1,2,1,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,1,1,2,2,2,7,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
10.0,691.324276,672.31321,679.3420659999999,643.209794,707.8027199999999,11.61875,9.82079,9.264140000000001,10.0428,10.57259,9.61297,11.76022,10.54337,10.34719,10.26741,11.55635,10.87826,12.12899,12.13203,11.399000000000001,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,1,5,2,1,1,1,1,1,1,1,1,1,5,3,3,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,3,1,1,1,1,1,2,2,1,2,1,2,1,1,1,6,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,4,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
9.75,575.197782,576.756532,544.8294619999999,559.9265859999999,548.946468,9.79644,8.64972,12.567489999999998,8.83577,9.89746,11.30153,11.76022,13.04647,11.68007,10.77067,11.55635,11.16498,12.79881,12.13203,8.88647,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,2,4,1,1,1,2,2,2,2,1,2,2,5,3,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,1,2,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
9.58,529.53581,550.234238,551.908942,541.7420800000001,528.979244,9.00789,10.82106,12.567489999999998,9.1701,9.30655,9.17072,8.428240000000002,8.54792,7.92896,7.61837,7.128779999999999,7.264050000000001,9.761769999999999,8.994789999999998,7.40977,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,1,3,1,1,2,1,1,1,2,2,2,2,5,3,3,2,1,1,3,3,3,3,1,2,1,1,2,2,2,2,3,1,1,1,2,2,2,2,1,2,2,1,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,3,2,2,2,2,2,3,4,4,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
9.92,532.39735,517.4202039999999,533.1770359999999,523.218182,513.5219639999999,7.90958,9.15299,10.28695,9.1701,8.31437,8.58785,7.19857,9.29058,9.3078,7.16522,7.99769,7.49173,7.0695500000000004,8.46496,5.47972,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,2,3,1,1,1,2,2,1,2,2,1,1,5,3,3,2,2,2,2,2,2,2,1,3,2,1,2,2,2,3,3,1,1,1,2,2,2,2,2,2,3,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,3,4,3,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
10.17,549.938436,520.968324,553.802642,566.35102,550.954578,9.25019,9.15299,10.965,10.66007,12.18062,11.30153,8.338780000000003,11.74392,12.27791,8.05673,8.81024,8.36223,10.10135,12.13203,8.2504,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,2,4,2,1,1,2,1,2,2,1,1,2,5,3,2,2,1,1,2,1,1,3,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,1,2,1,2,5,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,4,1,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
10.08,540.0547580000001,488.527682,528.085898,517.195412,502.936118,9.00789,8.23773,12.567489999999998,7.25705,11.50099,10.14141,9.8041,10.54337,10.72985,9.79887,10.50035,10.1163,13.91988,7.91212,8.88647,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,1,3,1,1,1,1,1,1,2,1,2,2,5,3,3,2,2,1,2,2,3,1,4,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,6,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,4,4,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
10.0,663.921534,638.698156,692.53495,650.974256,682.3389239999999,14.77909,12.852619999999998,12.567489999999998,10.66007,9.89746,9.61297,13.45388,9.60729,8.47905,7.61837,8.40746,7.93271,11.61328,9.52493,8.04235,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,1,5,3,2,1,1,1,1,2,2,2,2,5,3,3,2,2,1,1,1,4,1,2,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,3,2,2,2,1,1,3,4,3,4,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
9.67,602.91531,557.5496939999999,601.043968,599.073128,586.215178,9.79644,7.55475,12.567489999999998,11.54818,5.92238,14.87956,9.0457,11.74392,10.72985,8.48851,9.62426,9.00134,11.61328,12.13203,10.14182,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,1,4,1,1,1,2,2,2,2,1,1,1,5,1,1,1,1,1,1,1,4,3,1,2,2,1,1,3,1,2,3,1,1,1,2,2,2,2,1,2,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,3,1,2,2,2,2,1,1,2,4,3,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
9.92,338.360742,368.328366,346.856588,356.91693,345.119118,8.12699,7.47302,8.080530000000003,7.30039,7.23115,10.14141,8.1368,7.554259999999999,7.92896,8.05673,8.40746,8.14839,9.00946,6.80582,8.04235,170.0,5.0,5.0,9.11829,12.97735,12.9615,1216.0,1.0,33.0,33.0,0.0,5.0,13.7901,12.35702,9.82876,9.680369999999998,224.0,156.8,2,1,1,1,1,1,1,1,1,2,2,2,1,3,4,2,1,1,3,2,3,2,1,3,2,2,2,3,2,3,3,1,1,1,2,2,2,2,1,2,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,3,2,2,2,3,2,3,4,3,4,1,1,3,2,1,1,4,1,1,1,1,1,1,2,1,2,3,1,2,4,2,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,3,3,3,2,2,4,2,3,4,3,3,3,3,1,4,3,1,1,1,1,1,2,1,2,2,3,3,1,2,1,2,2,3,3,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,3,2,2,2,1,1,1,1,1,5,1,1,2,2
10.33,693.146058,682.8266540000001,675.629752,639.2857419999999,669.624662,14.77909,12.852619999999998,12.567489999999998,13.33453,15.04369,12.86202,13.45388,13.04647,14.5106,10.77067,8.81024,9.65595,12.79881,9.52493,11.399000000000001,100.0,16.0,16.0,7.54777,11.966240000000003,11.16117,735.0,20.0,38.0,38.0,0.0,0.0,7.32427,8.22671,6.0123299999999995,15.07968,130.66667,47.5,1,5,1,1,1,1,1,1,1,2,2,1,5,4,4,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,2,1,2,2,2,3,2,1,4,1,1,1,5,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,3,1,1,1,2,2,1,1,1,4,1,1,1,2,3,2,1,1,3,1,1,1,1,1,1,2,2,3,3,2,4,4,4,3,1,2,2,5,1,1,1,1,1,1,1,2,2,1,2,2,4,1,2,1,1,3,3,3,3,3,3,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,3,3,3,3,3,4,4,3,3,3,4,1,1,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,1,3,1,2,2,2,1,1,2,2,2,1,3,2,3,1
9.83,635.424272,635.9106840000001,651.215294,645.255832,674.1249640000001,9.79644,6.61933,7.50627,8.32054,9.00419,9.38515,11.76022,13.04647,14.5106,9.35253,10.9917,10.1163,10.801940000000002,12.13203,8.67085,100.0,16.0,16.0,7.54777,11.966240000000003,11.16117,735.0,20.0,38.0,38.0,0.0,0.0,7.32427,8.22671,6.0123299999999995,15.07968,130.66667,47.5,2,5,4,2,1,2,1,2,2,2,1,1,5,1,3,2,3,4,1,1,3,1,4,2,3,3,2,2,2,1,3,1,1,1,2,1,2,2,3,2,2,3,1,1,1,6,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,4,1,1,1,2,3,2,1,1,3,1,1,1,1,1,1,2,2,3,3,2,4,4,4,3,1,2,2,5,1,1,1,1,1,1,1,2,2,1,2,2,4,1,2,1,1,3,3,3,3,3,3,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,3,3,3,3,3,4,4,3,3,3,4,1,1,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,1,3,1,2,2,2,1,1,2,2,2,1,3,2,3,1
10.33,590.914874,564.944166,578.478522,572.7007259999999,576.544048,14.77909,12.852619999999998,9.528710000000002,13.33453,10.21804,14.87956,13.45388,9.60729,9.99175,10.26741,9.62426,9.88273,10.445390000000002,12.13203,9.10865,100.0,16.0,16.0,7.54777,11.966240000000003,11.16117,735.0,20.0,38.0,38.0,0.0,0.0,7.32427,8.22671,6.0123299999999995,15.07968,130.66667,47.5,2,4,3,1,1,2,1,1,2,2,2,2,5,3,1,2,2,1,1,1,1,3,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,3,2,2,2,1,1,1,5,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,2,2,1,2,3,2,1,1,3,1,1,1,1,1,1,2,2,3,3,2,4,4,4,3,1,2,2,5,1,1,1,1,1,1,1,2,2,1,2,2,4,1,2,1,1,3,3,3,3,3,3,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,3,3,3,3,3,4,4,3,3,3,4,1,1,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,1,3,1,2,2,2,1,1,2,2,2,1,3,2,3,1
9.83,633.4283379999999,621.083496,637.62906,641.6066440000001,626.0604960000001,9.51164,9.15299,12.567489999999998,7.07874,9.89746,6.649260000000001,8.1368,11.74392,11.68007,8.48851,8.81024,8.57506,10.445390000000002,12.13203,9.10865,100.0,16.0,16.0,7.54777,11.966240000000003,11.16117,735.0,20.0,38.0,38.0,0.0,0.0,7.32427,8.22671,6.0123299999999995,15.07968,130.66667,47.5,2,5,1,1,1,2,2,2,2,2,1,2,5,1,1,3,3,1,3,3,2,2,1,2,2,1,3,2,3,3,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,4,1,1,1,2,3,2,1,1,3,1,1,1,1,1,1,2,2,3,3,2,4,4,4,3,1,2,2,5,1,1,1,1,1,1,1,2,2,1,2,2,4,1,2,1,1,3,3,3,3,3,3,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,3,3,3,3,3,4,4,3,3,3,4,1,1,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,1,3,1,2,2,2,1,1,2,2,2,1,3,2,3,1
