ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.0,592.2871120000001,573.3882719999999,577.078726,592.688574,574.169482,10.97885,9.82079,12.567489999999998,8.28542,10.98651,9.17072,9.0457,10.54337,10.72985,6.169950000000001,6.649019999999999,6.2662700000000005,11.18387,12.13203,9.8488,35.0,18.0,12.0,9.493299999999998,11.00684,10.689370000000002,1045.0,20.0,26.0,26.0,1.0,3.0,8.83963,11.59162,11.82034,9.680369999999998,179.2,22.4,1,4,4,1,2,2,2,1,2,2,2,2,5,3,1,3,2,2,3,3,3,3,2,1,1,1,2,2,2,2,3,1,1,2,1,2,2,2,4,1,1,4,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,3,3,3,2,1,2,4,3,2,1,3,3,2,1,1,4,1,1,1,1,1,1,2,2,2,3,1,2,3,2,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,1,1,4,2,2,1,1,3,3,3,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,3,3,3,2,2,4,3,3,2,3,4,4,4,4,4,4,4,1,3,2,3,3,3,3,4,4,4,3,3,3,4,4,3,3,2,2,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,4,2,4,3,2,2,2,2,1,1,3,2,3,5,3,1,1,2
9.58,600.531304,591.625032,636.58836,598.093018,600.2340260000001,9.25019,12.852619999999998,12.567489999999998,13.33453,13.15938,10.14141,11.76022,11.74392,11.68007,9.79887,8.81024,9.2165,13.91988,10.83953,9.58447,35.0,18.0,12.0,9.493299999999998,11.00684,10.689370000000002,768.0,20.0,26.0,26.0,1.0,3.0,8.83963,11.59162,11.82034,9.680369999999998,190.0,47.5,2,4,1,1,1,1,2,2,1,1,1,2,5,3,3,2,3,1,1,1,3,2,4,2,1,1,1,1,2,1,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,3,3,2,1,1,4,1,1,1,1,1,1,2,2,2,3,1,2,3,2,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,1,1,4,2,2,1,1,3,3,3,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,3,3,2,2,4,3,3,2,3,4,4,4,4,4,4,4,1,3,2,3,3,3,3,4,4,4,3,3,3,4,4,3,3,2,2,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,4,2,4,3,2,2,2,2,1,1,3,2,3,5,3,1,1,2
10.58,511.065796,523.938146,521.285772,509.5644679999999,522.904498,14.77909,9.15299,10.965,13.33453,13.15938,9.86291,13.45388,11.74392,12.27791,8.91792,10.9917,9.88273,9.422330000000002,8.994789999999998,8.67085,35.0,18.0,12.0,9.493299999999998,11.00684,10.689370000000002,768.0,20.0,26.0,26.0,1.0,3.0,8.83963,11.59162,11.82034,9.680369999999998,142.5,22.4,2,3,2,1,1,2,1,1,1,2,1,1,5,4,3,2,2,1,4,4,1,3,2,1,2,1,1,1,2,1,3,2,1,1,1,1,2,2,1,2,1,3,1,1,1,6,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,3,2,2,4,1,1,1,3,3,2,1,1,4,1,1,1,1,1,1,2,2,2,3,1,2,3,2,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,4,2,2,1,1,3,3,3,3,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,2,2,4,3,3,2,3,4,4,3,4,4,4,4,1,3,2,3,3,3,3,4,4,4,3,3,3,4,4,3,3,2,2,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,4,2,4,3,2,2,2,2,1,1,3,2,3,5,3,1,1,2
10.58,549.57654,511.937216,563.842774,560.621112,582.913826,12.60945,12.852619999999998,12.567489999999998,13.33453,10.21804,9.38515,13.45388,10.54337,11.17158,12.02203,11.55635,11.82488,11.18387,12.13203,9.8488,35.0,18.0,12.0,9.493299999999998,11.00684,10.689370000000002,1045.0,20.0,26.0,26.0,1.0,3.0,8.83963,11.59162,11.82034,9.680369999999998,113.4,22.4,2,3,1,2,2,2,1,1,1,1,2,2,5,4,3,3,3,1,1,1,1,1,4,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,3,1,2,1,1,1,6,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,4,1,1,1,3,3,2,1,1,4,1,1,1,1,1,1,2,2,2,3,1,2,3,2,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,1,1,4,2,2,1,1,3,2,3,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,2,2,4,3,3,2,3,4,4,4,4,4,4,4,1,3,2,3,3,3,3,4,4,4,3,3,3,4,4,2,3,2,2,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,4,2,4,3,2,2,2,2,1,1,3,2,3,5,3,1,1,2
9.58,605.924316,584.5951080000001,644.493052,591.8375400000001,618.888948,8.55821,8.8196,10.28695,8.59924,8.6804,9.38515,10.28978,11.74392,11.17158,7.61837,7.128779999999999,7.264050000000001,13.91988,6.27013,9.34052,35.0,18.0,12.0,9.493299999999998,11.00684,10.689370000000002,1045.0,20.0,26.0,26.0,1.0,3.0,8.83963,11.59162,11.82034,9.680369999999998,134.4,47.5,2,4,1,1,2,2,2,1,1,1,2,1,5,3,3,2,3,1,3,3,3,3,2,2,2,1,2,2,2,1,3,1,1,1,2,2,2,2,1,1,1,1,2,1,2,5,1,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,3,2,4,1,1,1,3,3,2,1,1,4,1,1,1,1,1,1,2,2,2,3,1,2,3,2,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,4,2,2,1,1,3,3,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,4,3,3,2,3,4,4,4,4,4,4,4,1,3,2,3,3,3,3,4,4,4,3,3,3,4,4,3,3,2,2,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,4,2,4,3,2,2,2,2,1,1,3,2,3,5,3,1,1,2
10.0,656.2985000000001,571.893274,640.268666,626.678348,691.0731400000001,12.60945,8.23773,8.8384,6.90346,8.6804,6.39342,10.90567,7.74295,6.52496,9.79887,10.50035,10.1163,13.91988,8.994789999999998,8.67085,100.0,10.0,5.0,7.54777,8.7756,9.92826,768.0,20.0,26.0,26.0,0.0,1.0,8.24023,9.89419,9.82876,8.54995,134.4,102.4,2,5,1,1,2,2,1,1,1,2,1,2,5,2,3,2,2,1,4,3,3,1,1,1,2,2,3,2,3,1,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,4,4,5,1,1,1,2,1,1,3,1,1,1,1,1,2,2,2,3,3,3,4,4,4,3,1,2,2,4,1,2,1,1,1,1,1,2,3,1,3,1,4,1,1,1,1,3,2,3,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,3,3,3,1,2,3,3,2,1,3,4,4,4,2,2,1,1,1,2,1,1,1,2,2,3,2,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,2,4,4,2,1,1,4,3,1,2,2,2,1,3,1,1,1,2,1,1,2,2,2,1,1,4,2,1,2,2,1,2,1,1,1,2,1,2,1,3,2,2,2
9.67,593.6258479999999,594.635638,639.0462460000001,568.8620880000001,558.7697720000001,12.60945,12.852619999999998,12.567489999999998,13.33453,8.31437,14.87956,13.45388,12.298249999999998,12.27791,10.77067,11.55635,11.16498,12.79881,7.91212,10.8815,100.0,10.0,5.0,7.54777,8.7756,9.92826,768.0,20.0,26.0,26.0,0.0,1.0,8.24023,9.89419,9.82876,8.54995,134.4,102.4,1,4,3,1,1,2,1,1,2,1,1,2,5,4,3,2,3,1,1,1,1,2,4,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,2,3,3,3,4,4,4,3,1,2,2,4,1,2,1,1,1,1,1,2,3,1,3,1,4,1,1,1,1,3,2,3,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,3,3,3,1,2,3,3,2,1,3,4,4,4,2,2,1,1,1,2,1,1,1,2,2,3,2,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,2,4,4,2,1,1,4,3,1,2,2,2,1,3,1,1,1,2,1,1,2,2,2,1,1,4,2,1,2,2,1,2,1,1,1,2,1,2,1,3,2,2,2
10.58,452.97111000000007,416.509796,450.850654,446.059428,455.763142,6.647640000000001,9.15299,8.04113,13.33453,13.15938,6.39342,8.1368,10.22238,9.3078,8.05673,11.55635,9.65595,10.445390000000002,10.10603,8.67085,100.0,10.0,5.0,7.54777,8.7756,9.92826,768.0,20.0,26.0,26.0,0.0,1.0,8.24023,9.89419,9.82876,8.54995,134.4,102.4,2,2,1,1,1,2,2,2,2,2,2,1,5,2,3,3,1,1,2,1,1,1,2,3,2,2,1,1,3,3,3,2,4,1,2,2,2,2,1,3,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2,4,2,2,1,1,1,2,1,1,3,1,1,1,1,1,2,2,2,3,3,3,4,4,4,3,1,2,2,4,1,2,1,1,1,1,1,2,3,1,3,1,4,1,1,1,1,3,2,3,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,3,3,3,1,2,3,3,2,1,3,4,4,4,2,2,1,1,1,2,1,1,1,2,2,3,2,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,2,4,4,2,1,1,4,3,1,2,2,2,1,3,1,1,1,2,1,1,2,2,2,1,1,4,2,1,2,2,1,2,1,1,1,2,1,2,1,3,2,2,2
9.67,601.5415780000001,570.7660079999999,616.173984,580.6351319999999,613.139702,12.60945,12.852619999999998,12.567489999999998,11.54818,9.89746,10.83607,13.45388,8.94299,8.92588,12.95777,12.25036,12.69565,13.91988,12.13203,9.34052,100.0,10.0,5.0,7.54777,8.7756,9.92826,768.0,20.0,26.0,26.0,0.0,1.0,8.24023,9.89419,9.82876,8.54995,134.4,102.4,1,4,3,1,1,1,1,1,2,2,2,2,5,3,4,2,2,1,2,2,4,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,4,1,1,1,5,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,4,3,2,1,1,1,2,1,1,3,1,1,1,1,1,2,2,2,3,3,3,4,4,4,3,1,2,2,4,1,2,1,1,1,1,1,2,3,1,3,1,4,1,1,1,1,3,2,3,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,3,3,3,1,2,3,3,2,1,3,4,4,4,2,2,1,1,1,2,1,1,1,2,2,3,2,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,2,4,4,2,1,1,4,3,1,2,2,2,1,3,1,1,2,2,1,1,2,2,2,1,1,4,2,1,2,2,1,2,1,1,1,2,1,2,1,3,2,2,2
11.42,573.5108680000001,612.040292,628.1049419999999,599.05097,627.9873680000001,12.60945,8.64972,9.264140000000001,13.33453,8.6804,8.58785,9.8041,8.54792,8.92588,7.16522,8.81024,7.93271,12.12899,8.46496,8.2504,172.0,10.0,10.0,5.59729,5.90757,10.689370000000002,727.5,2.0,27.0,27.0,0.0,0.0,5.18576,9.42597,8.0184,10.90415,145.5,80.83333,1,4,3,2,2,2,1,1,1,2,2,2,5,3,4,3,1,1,3,2,3,2,1,1,2,1,1,2,2,2,2,2,4,2,1,2,1,2,3,2,1,2,1,1,1,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,3,5,1,1,1,2,1,1,2,1,1,1,1,2,2,3,4,4,4,2,5,5,4,3,1,2,2,5,1,2,1,1,1,1,1,3,3,1,2,1,2,1,1,1,2,3,2,3,2,2,2,2,2,2,1,1,3,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,3,3,2,1,4,4,3,3,3,4,4,4,1,4,4,4,1,2,1,1,2,3,3,4,4,4,1,1,1,3,4,4,2,1,1,1,3,3,2,1,2,1,3,4,4,1,1,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,4,2,4,3,3,1,3,1,1,1,1,1,2,3,3,2,2,1
10.17,551.658814,544.788364,579.37615,558.5054600000001,554.294134,12.60945,12.852619999999998,12.567489999999998,13.33453,9.30655,14.87956,11.76022,11.74392,11.17158,8.48851,8.81024,8.57506,10.801940000000002,8.994789999999998,8.88647,50.0,4.0,4.0,6.06469,11.00684,12.9615,672.0,28.0,35.0,26.0,1.0,7.0,10.96267,13.6815,9.27422,10.90415,116.66667,46.66667,2,4,1,1,1,1,2,1,2,1,2,1,5,3,4,2,1,1,1,1,4,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,1,3,1,3,1,1,1,6,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,4,2,1,1,2,1,2,1,1,3,1,1,1,1,1,1,3,4,5,5,3,4,5,5,3,1,1,2,3,1,1,1,2,1,1,2,3,2,1,1,1,5,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,2,3,2,1,1,2,2,2,2,1,2,1,1,2,1,3,2,1,3,3,2,3,4,4,4,2,4,4,4,3,4,4,4,4,3,3,2,2,2,3,3,4,3,3,2,2,2,4,4,1,3,2,2,3,3,3,2,2,2,2,3,4,4,3,1,4,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,2,2,1,1,3,3,3,1,1,2,1,2,1,2,1,2,1
10.33,596.98994,592.934302,618.0193919999999,592.4267639999999,602.033858,9.00789,8.64972,12.567489999999998,8.83577,11.50099,8.40525,9.399640000000002,13.04647,11.68007,10.26741,13.20593,11.47732,12.12899,10.83953,8.45942,50.0,4.0,4.0,6.06469,11.00684,12.9615,888.25,28.0,35.0,26.0,1.0,7.0,10.96267,13.6815,9.27422,10.90415,116.66667,46.66667,2,4,2,1,2,2,2,1,1,1,1,2,5,2,1,1,2,1,1,1,4,4,2,2,2,1,2,2,2,2,3,1,1,1,2,1,2,2,1,2,1,3,1,1,1,6,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,3,1,1,1,1,1,1,3,4,5,5,3,4,5,5,3,1,1,2,3,1,1,1,2,1,1,2,3,2,1,1,1,5,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,2,3,2,1,1,2,2,2,2,1,2,1,1,2,1,3,2,1,3,3,2,3,4,4,4,2,4,4,4,3,4,4,4,4,3,3,2,2,2,3,3,4,3,3,2,2,2,4,4,1,3,2,2,3,3,3,2,2,2,2,3,4,4,3,1,4,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,2,2,1,1,3,3,3,1,1,2,1,2,1,2,1,2,1
10.25,591.712154,608.854186,604.223688,606.1447939999999,592.338614,10.12086,7.55475,9.85265,9.1701,7.23115,7.495559999999999,8.1368,13.04647,13.04932,9.35253,10.50035,9.88273,12.79881,12.13203,9.58447,50.0,4.0,4.0,6.06469,11.00684,12.9615,888.25,28.0,35.0,26.0,1.0,7.0,10.96267,13.6815,9.27422,10.90415,116.66667,46.66667,2,4,1,1,1,2,1,2,2,1,1,1,5,3,3,1,1,1,3,1,4,4,2,2,2,1,2,3,3,3,3,1,1,1,2,1,2,2,1,2,1,4,1,1,1,6,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,3,1,1,1,1,1,1,3,4,5,5,3,4,5,5,3,1,1,2,3,1,1,1,2,1,1,2,3,2,1,1,1,5,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,2,3,2,1,1,2,2,2,2,1,2,1,1,2,1,3,2,1,3,3,2,3,4,4,4,2,4,4,4,3,4,4,4,4,3,3,2,2,2,3,3,4,3,3,2,2,2,4,4,1,3,2,2,3,3,3,2,2,2,2,3,4,4,3,1,4,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,2,2,1,1,3,3,3,1,1,2,1,2,1,2,1,2,1
10.42,631.3600379999999,597.063898,635.24698,628.557716,653.473312,8.77882,9.15299,9.03816,7.63232,7.86603,8.96826,9.8041,10.892629999999999,10.72985,10.77067,11.55635,11.16498,10.445390000000002,10.10603,8.04235,50.0,4.0,4.0,6.06469,11.00684,12.9615,672.0,28.0,35.0,26.0,1.0,7.0,10.96267,13.6815,9.27422,10.90415,116.66667,46.66667,2,5,1,1,1,2,1,1,2,2,2,2,5,2,1,1,3,1,3,2,3,4,1,2,2,2,2,3,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,3,4,3,1,1,2,1,2,1,1,3,1,1,1,1,1,1,3,4,5,5,3,4,5,5,3,1,1,2,3,1,1,1,2,1,1,2,3,2,1,1,1,5,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,2,3,2,1,1,2,2,2,2,1,2,1,1,2,1,3,2,1,3,3,2,3,4,4,4,2,4,4,4,3,4,4,4,4,3,3,2,2,2,3,3,4,3,3,2,2,2,4,4,1,3,2,2,3,3,3,2,2,2,2,3,4,4,3,1,4,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,2,2,1,1,3,3,3,1,1,2,1,2,1,2,1,2,1
11.170000000000002,588.5873240000001,579.78519,601.604796,610.371258,609.8524100000001,7.90958,12.852619999999998,10.28695,9.56347,9.60657,10.14141,9.399640000000002,11.74392,13.04932,8.91792,10.50035,9.65595,7.545869999999999,12.13203,8.67085,50.0,4.0,4.0,6.06469,11.00684,12.9615,672.0,28.0,35.0,26.0,1.0,7.0,10.96267,13.6815,9.27422,10.90415,116.66667,46.66667,2,4,1,1,1,1,1,1,2,2,2,2,5,4,3,3,3,1,1,4,4,1,2,3,1,1,1,2,2,2,3,1,1,1,2,2,2,2,1,2,2,4,1,1,1,6,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,3,1,2,4,2,1,1,2,1,2,1,1,3,1,1,1,1,1,1,3,4,5,5,3,4,5,5,3,1,1,2,3,1,1,1,2,1,1,2,3,2,1,1,1,5,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,2,3,2,1,1,2,2,2,2,1,2,1,1,2,1,3,2,1,3,3,2,3,4,4,4,2,4,4,4,3,4,4,4,4,3,3,2,2,2,3,3,4,3,3,2,2,2,4,4,1,3,2,2,3,3,3,2,2,2,2,3,4,4,3,1,4,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,2,2,1,1,3,3,3,1,1,2,1,2,1,2,1,2,1
10.5,637.5293999999999,612.9817,637.2486799999999,638.3079620000001,672.40824,9.25019,9.82079,8.53025,8.83577,9.00419,9.86291,11.76022,11.61908,10.96132,9.35253,8.03473,8.63652,8.72843,10.83953,9.34052,50.0,4.0,4.0,6.06469,11.00684,12.9615,672.0,28.0,35.0,26.0,1.0,7.0,10.96267,13.6815,9.27422,10.90415,116.66667,46.66667,2,5,1,1,2,2,1,1,2,2,2,1,5,4,4,2,2,3,1,1,4,4,2,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,2,2,1,7,1,2,1,2,1,1,3,1,1,1,1,1,1,3,4,5,5,3,4,5,5,3,1,1,2,3,1,1,1,2,1,1,2,3,2,1,1,1,5,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,2,3,2,1,1,2,2,2,2,1,2,1,1,2,1,3,2,1,3,3,2,3,4,4,4,2,4,4,4,3,4,4,4,4,3,3,2,2,2,3,3,4,3,3,2,2,2,4,4,1,3,2,2,3,3,3,2,2,2,2,3,4,4,3,1,4,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,2,2,1,1,3,3,3,1,1,2,1,2,1,2,1,2,1
10.17,544.4700059999999,527.037456,563.616822,545.995312,563.492492,8.34208,7.87932,12.567489999999998,7.07874,11.50099,8.40525,11.76022,14.50919,11.68007,9.35253,10.9917,10.1163,10.445390000000002,8.994789999999998,11.399000000000001,50.0,4.0,4.0,6.06469,11.00684,12.9615,672.0,28.0,35.0,26.0,1.0,7.0,10.96267,13.6815,9.27422,10.90415,116.66667,46.66667,2,3,1,1,1,1,1,2,1,1,2,2,5,3,2,1,1,1,3,4,4,4,4,3,2,1,3,2,2,1,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,4,1,1,1,2,1,2,1,1,3,1,1,1,1,1,1,3,4,5,5,3,4,5,5,3,1,1,2,3,1,1,1,2,1,1,2,3,2,1,2,1,5,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,2,3,2,1,1,2,2,2,2,1,2,1,1,2,1,3,2,1,3,3,2,3,4,4,4,2,4,4,4,3,4,4,4,4,3,3,2,2,2,3,3,4,3,3,2,2,2,4,4,1,3,2,2,3,3,3,2,2,2,2,3,4,4,3,1,4,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,2,2,1,1,3,3,3,1,1,2,1,2,1,2,1,2,1
