ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG06A,ACBG06B,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG04,ASBG05A,ASBG05B,ASBG05C,ASBG05D,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG09A,ASBG09B,ASBG09C,ASBG09D,ASBG09E,ASBG09F,ASBG09G,ASBG09H,ASBG10A,ASBG10B,ASBG10C,ASBG10D,ASBG10E,ASBG10F,ASBG11A,ASBG11B,ASBG11C,ASBG11D,ASBG11E,ASBG11F,ASBG11G,ASBG11H,ASBG11I,ASBG11J,ASBR01A,ASBR01B,ASBR01C,ASBR01D,ASBR01E,ASBR01F,ASBR01G,ASBR01H,ASBR01I,ASBR02A,ASBR02B,ASBR02C,ASBR02D,ASBR02E,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASBR06A,ASBR06B,ASBR07A,ASBR07B,ASBR07C,ASBR07D,ASBR07E,ASBR07F,ASBR07G,ASBR07H,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASDRLOWP,ASBH01A,ASBH01B,ASBH01C,ASBH01D,ASBH01E,ASBH01F,ASBH01G,ASBH01H,ASBH01I,ASBH01J,ASBH01K,ASBH01L,ASBH01M,ASBH01N,ASBH01O,ASBH01P,ASBH01Q,ASBH01R,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH03F,ASBH04,ASBH05AA,ASBH05AB,ASBH05B,ASBH06,ASBH07A,ASBH07B,ASBH07C,ASBH07D,ASBH07E,ASBH07F,ASBH07G,ASBH08A,ASBH08B,ASBH08C,ASBH08D,ASBH08E,ASBH08F,ASBH09,ASBH10,ASBH11A,ASBH11B,ASBH11C,ASBH11D,ASBH11E,ASBH11F,ASBH11G,ASBH11H,ASBH12,ASBH13,ASBH14A,ASBH14B,ASBH14C,ASBH15A,ASBH15B,ASBH16,ASBH17A,ASBH17B,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH18FA,ASBH18FB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG03A,ACBG03B,ACBG04,ACBG05A,ACBG05B,ACBG06C,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG10AA,ACBG10AB,ACBG10AC,ACBG10AD,ACBG10AE,ACBG10AF,ACBG10AG,ACBG10AH,ACBG10AI,ACBG10AJ,ACBG10BA,ACBG10BB,ACBG10BC,ACBG10BD,ACBG11A,ACBG11B,ACBG11C,ACBG11D,ACBG11E,ACBG11F,ACBG11G,ACBG11H,ACBG11I,ACBG11J,ACBG11K,ACBG11L,ACBG12A,ACBG12B,ACBG12C,ACBG12D,ACBG12E,ACBG12F,ACBG12G,ACBG12H,ACBG12I,ACBG12J,ACBG13,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.08,607.8156819999999,622.952802,620.3764560000001,637.339672,620.099688,9.25019,7.87932,9.03816,10.0428,10.57259,9.17072,9.399640000000002,10.543369999999998,10.72985,10.26741,11.55635,10.87826,11.61328,10.10603,9.8488,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,2,4,3,3,1,2,2,1,1,2,2,1,1,5,3,3,2,2,2,2,1,1,4,1,1,4,2,3,1,3,2,1,4,2,4,2,4,4,2,4,4,4,2,2,2,1,1,1,1,1,1,3,4,3,2,3,2,2,1,4,1,4,3,1,2,2,2,1,1,1,2,2,1,2,4,2,4,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,3,3,1,2,2,1,1,1,2,1,2,1,1,1,2,4,1,3,2,2,3,2,2,1,1,3,2,1,1,1,7,5,6,10,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,2,3,1,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
10.000000000000002,563.932864,565.869812,572.612926,579.4777939999999,586.2984720000001,8.55821,10.82106,12.567489999999998,11.54818,10.57259,11.30153,13.45388,10.892629999999999,10.34719,9.79887,13.20593,11.16498,11.61328,8.46496,11.399000000000001,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,2,4,1,4,1,1,1,1,2,2,2,1,1,4,3,3,2,1,1,3,2,2,2,1,4,4,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,4,3,3,3,2,1,1,3,2,4,1,1,4,1,4,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,2,1,1,3,2,1,1,2,2,2,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,1,1,3,1,4,2,3,1,3,1,1,3,1,1,1,1,3,3,1,1,1,8,8,6,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,2,1,4,1,2,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.92,516.92379,515.113962,549.158404,529.170938,528.045192,9.25019,12.852619999999998,9.528710000000002,13.33453,10.98651,11.30153,11.76022,9.76822,8.89752,8.91792,9.21443,9.00134,9.0796,9.21136,8.67085,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,2,3,2,3,1,2,2,1,1,2,1,1,1,5,3,4,3,1,2,4,1,2,3,2,1,1,1,1,1,1,1,1,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,4,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,2,4,4,4,4,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,3,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,5,3,3,3,2,2,3,3,3,1,1,1,1,3,2,4,3,3,2,2,3,4,2,1,2,1,2,1,2,1,5,4,5,6,4,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.83,516.846804,525.995052,533.921212,503.7011519999999,475.8584220000001,10.50352,9.82079,8.49098,7.8348,11.50099,8.40525,8.428240000000002,11.28642,14.5106,9.79887,9.62426,9.65595,10.801940000000002,7.35062,10.47786,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,2,3,3,2,1,1,2,1,1,2,2,1,2,5,3,3,3,2,1,2,1,2,2,1,2,1,3,1,1,1,1,1,2,3,4,2,4,2,2,4,4,4,3,3,2,2,2,2,2,2,1,4,3,3,4,3,3,2,2,2,1,3,3,1,1,3,3,3,3,3,2,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,4,2,2,4,2,2,1,1,5,5,1,1,1,7,6,6,10,11,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,1,3,1,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.58,572.349134,583.612212,619.74848,601.0974820000001,580.290678,8.55821,7.87932,12.567489999999998,9.1701,11.118540000000001,7.865749999999999,11.76022,10.892629999999999,13.04932,9.35253,10.04897,9.65595,12.12899,12.13203,8.67085,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,2,4,2,3,2,1,2,2,1,2,2,2,1,5,3,4,1,1,2,2,2,3,3,2,2,3,2,2,2,2,3,1,4,4,4,4,4,4,4,4,4,4,2,1,1,1,3,2,1,1,2,3,3,4,3,3,4,2,2,2,2,2,2,3,3,2,3,3,2,3,3,2,1,4,4,4,4,2,2,1,2,2,3,1,1,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,3,1,1,1,1,2,2,2,2,1,1,1,5,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,4,1,1,1,8,8,6,10,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,2,4,1,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
10.42,631.49213,608.49075,621.161616,613.9478100000001,638.647862,14.77909,12.852619999999998,12.567489999999998,13.33453,15.04369,14.87956,13.45388,13.046469999999998,13.04932,12.95777,12.25036,12.69565,12.79881,10.10603,12.157349999999997,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,5,1,5,2,1,1,1,2,2,2,2,1,5,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,3,2,1,4,4,2,1,1,1,1,1,1,1,1,1,2,2,1,3,1,3,1,1,4,1,1,1,1,5,4,1,1,1,8,5,6,3,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
10.25,601.28305,611.797014,592.380486,617.01297,597.330258,8.5893,9.82079,12.567489999999998,8.42991,10.57259,7.097489999999999,8.72693,9.91526,9.65449,6.686340000000001,7.99769,7.264050000000001,10.801940000000002,10.83953,4.99244,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,4,2,2,1,2,2,1,2,1,2,2,1,5,2,3,1,1,1,2,1,4,3,2,2,4,3,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,3,1,1,1,3,3,3,3,3,2,2,4,4,1,2,2,1,3,1,4,4,3,4,4,3,2,4,3,3,2,2,1,1,2,2,3,2,2,2,2,2,2,3,1,3,3,3,3,2,3,2,2,2,3,2,1,3,1,1,2,2,2,2,2,2,1,1,1,5,3,1,3,3,1,1,1,2,1,1,1,1,2,1,2,3,1,4,3,1,4,4,4,4,1,3,1,1,1,4,4,5,2,11,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,3,4,3,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
10.25,577.1491579999999,584.893958,569.08844,612.926484,582.5102039999999,8.55821,8.23773,12.567489999999998,8.54449,9.60657,8.58785,8.428240000000002,9.29058,8.92588,9.79887,9.62426,9.65595,10.801940000000002,12.13203,10.14182,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,4,1,3,1,2,2,2,1,2,2,1,1,5,3,2,3,1,1,2,1,4,4,2,3,2,2,3,2,1,2,1,4,4,4,4,4,4,4,4,4,4,2,2,1,1,2,3,2,1,2,3,2,3,3,1,2,1,3,3,1,2,3,4,3,3,1,2,1,2,3,2,1,2,1,3,3,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,2,3,2,2,1,1,1,1,2,2,2,2,2,1,2,1,3,2,1,2,2,2,2,1,2,1,1,1,1,1,1,4,1,3,2,1,2,2,1,1,1,1,1,1,1,1,7,4,5,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,1,2,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
10.17,498.39643400000006,492.049892,515.2832259999999,488.32368600000007,489.9733320000001,10.12086,7.55475,12.567489999999998,8.05152,12.18062,8.7748,8.1368,13.046469999999998,14.5106,9.79887,9.62426,9.65595,10.10135,8.994789999999998,9.34052,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,3,1,5,1,1,2,1,2,2,2,1,2,5,3,3,3,3,2,2,2,1,1,2,1,2,2,2,2,4,2,1,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,3,4,4,3,4,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,2,3,3,2,2,2,1,2,1,2,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,3,3,2,2,3,2,2,2,2,2,1,2,2,2,1,3,1,3,2,2,3,2,2,2,2,5,5,1,1,1,8,8,6,10,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,3,1,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
10.08,578.3993480000001,587.3189179999999,569.7256239999999,588.779,581.90012,9.25019,10.82106,9.85265,9.56347,10.21804,8.22519,9.8041,11.28642,11.68007,9.79887,7.128779999999999,8.36223,10.801940000000002,9.52493,13.71967,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,4,3,3,1,2,2,1,2,2,2,1,1,4,4,3,2,3,2,2,2,3,2,1,1,3,1,2,1,1,1,1,3,4,3,4,4,4,3,4,4,4,2,1,1,2,1,2,1,2,1,3,3,3,3,2,2,2,3,3,2,2,3,2,3,2,3,2,2,3,2,2,2,3,4,4,3,2,1,1,1,2,3,2,2,2,2,1,1,2,1,1,2,3,2,3,3,3,3,1,1,3,3,2,1,1,1,1,2,2,2,2,1,2,1,4,2,1,2,2,2,2,2,2,2,1,1,1,3,1,2,1,4,1,1,4,1,1,1,1,3,4,1,1,1,7,6,6,10,3,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,1,1,4,1,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
